Price,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
2024-11-06,222.23089599609375,176.10511779785156,244.28590393066406,571.0808715820312,418.50146484375,145.58656311035156,132.9199981689453,288.5299987792969,306.30126953125,83.02754211425781,225.5735453041769,176.53413938489027,245.21535162905764,572.0292743628759,418.77040570560524,146.46642634688735,132.9199981689453,289.5899963378906,307.8955568132778,85.11715988329377,220.7042571772517,173.1020275837351,232.13390786139868,554.229463302176,408.8800507986786,141.93715671974996,132.9199981689453,275.6199951171875,301.7376529750524,81.65435886673747,222.12113695305962,173.40134249175,232.3613211001151,561.7966390012363,410.77248502778195,142.93699575896497,132.9199981689453,284.6700134277344,305.2251431007692,84.71913564355337,54561100,33695500,23987800,18305400,26681800,242043900,0.0,165228700,10320500,19974000
2024-11-07,226.98043823242188,180.33538818359375,233.725830078125,590.6976318359375,423.73052978515625,148.85606384277344,138.27999877929688,296.9100036621094,304.70697021484375,83.43550872802734,227.37956894750107,180.66463304281666,241.82387170355156,593.7923558507847,425.1448706929316,148.9060435973239,138.27999877929688,299.75,306.53044629446083,83.97284029535624,224.0768403097807,176.783556694456,232.57885142840973,574.2355767751123,418.2027124984046,146.14649291865044,138.27999877929688,285.5199890136719,303.3319282770089,83.0076340128403,224.13670611072257,177.00305326727127,241.7546504512181,575.9127234281675,419.5971138468432,146.3664587614797,138.27999877929688,288.8900146484375,306.40090608669027,83.30615408080547,42137700,25352900,16451100,14653700,19901800,207323300,0.0,117309200,6237300,12665800
2024-11-08,226.7107391357422,177.94090270996094,234.31907653808594,588.3416137695312,420.85205078125,147.6062469482422,138.39999389648438,321.2200012207031,306.76959228515625,84.4106674194336,228.4088689967903,180.48504128160124,236.65257798806775,592.0951926933623,424.7962229099081,149.74590195013883,138.39999389648438,328.7099914550781,310.03786754477585,84.99774726832425,226.16134014604208,177.6715177795822,233.13255370143304,583.5297721190619,420.095077093531,146.236457046531,138.39999389648438,297.6600036621094,304.5973914375891,83.81363487719612,226.92049995960826,180.23561473741785,236.65257798806775,590.5378379587844,423.6209440547306,148.7460628790407,138.39999389648438,299.1400146484375,305.7931145068283,83.86338316056886,38328800,22006200,9502100,9415700,16891400,175665800,0.0,204782800,6240600,14396500
2024-11-11,223.98373413085938,179.93630981445312,236.60313415527344,582.1820068359375,416.34014892578125,145.23663330078125,138.39999389648438,350.0,309.8087158203125,83.7937240600586,225.45212091614073,180.13584799922145,239.38159484424278,586.00553531121,423.11297221775334,148.82606753959354,138.39999389648438,358.6400146484375,311.3232720535867,84.98779665882958,221.25673663335022,178.06061738529806,236.31639704838167,575.5333166694651,414.3381687204943,143.54691790764704,138.39999389648438,336.0,308.19448051918295,83.70417260078287,224.7528927426808,178.1703656704888,237.30516858414896,585.366604942105,420.83211176857736,148.65608145399648,138.39999389648438,346.29998779296875,308.9816653970268,84.53006389470859,42005600,17450400,9017100,10209100,24503300,182325600,0.0,210521600,4674100,10433200
2024-11-12,223.98373413085938,181.20339965820312,236.8701171875,583.8292236328125,421.340087890625,148.26612854003906,138.39999389648438,328.489990234375,309.3294982910156,84.56986999511719,225.34224111445195,182.07141442586757,238.74879224115483,598.6440480490492,422.744458901271,149.62591028148023,138.39999389648438,345.8399963378906,310.02830410204115,85.10720154437304,223.11469448970428,178.97851903978543,236.07909690635358,579.3967433041139,415.533390819855,145.98649668767203,138.39999389648438,323.30999755859375,307.59240054818775,84.08229431940889,224.30339000560164,179.40754063277615,237.84900648275757,587.5428920783899,416.57918414479684,146.7563770410738,138.39999389648438,342.739990234375,308.52086142323697,84.08229431940889,40398300,25134900,6861000,16287700,19401200,198634700,0.0,155726000,4616400,12860200
2024-11-13,224.8727569580078,178.4696807861328,238.4521484375,579.0173950195312,423.50146484375,146.2464599609375,138.39999389648438,330.239990234375,308.96014404296875,85.07735443115234,226.4010754152989,180.54491140269107,241.3492418105167,584.6478546567904,427.61494119189337,149.30596496785506,138.39999389648438,344.6000061035156,310.42767594412226,85.36592180747607,222.5153482196322,178.13044912542955,237.6116865927064,574.1955606863224,416.5393671420712,145.87650914358065,138.39999389648438,322.5,307.3228843039667,84.35095964362287,223.76397540644066,180.04605832824305,237.8786591332518,581.6229586734983,419.9556884147255,149.04601231096433,138.39999389648438,335.8500061035156,308.9701065277967,84.56987334922574,48566200,23184000,11472600,10757600,21502200,191903300,0.0,125405600,4046400,12802600
2024-11-14,227.9693603515625,175.17726135253906,239.1541748046875,576.1821899414062,425.1846923828125,146.7363739013672,138.39999389648438,311.17999267578125,307.732177734375,84.05244445800781,228.61864039722624,178.40983501207117,241.5470001935604,579.7761276375875,426.4595778768523,148.97601887199116,138.39999389648438,329.9800109863281,310.76707943708357,85.33606856995546,224.7528954725484,173.92015698572658,238.34338996277597,572.0392571340474,418.3222016749388,145.52657719098687,138.39999389648438,310.3699951171875,307.3128698777833,83.92308222249278,224.77287777547028,177.87106512358804,239.69800218567153,576.0224878119504,423.30222788535474,147.6162371498861,138.39999389648438,327.69000244140625,308.7804016763856,84.6096738058249,44923900,31007500,10172200,11053700,30246900,194463300,0.0,120726100,4415800,15740700
2024-11-15,224.7528839111328,172.09434509277344,242.5555419921875,553.1412963867188,413.3421936035156,141.9571533203125,144.02999877929688,320.7200012207031,309.119873046875,83.83353424072266,226.67077335813082,173.7405542062273,243.6530789957137,571.5999609350949,421.1110226744225,145.2166386002855,144.02999877929688,324.67999267578125,310.19804542872987,84.36091312276095,224.023689933323,170.8272539769183,238.74878064816784,550.5656503540905,411.98764100476023,140.05746510375218,144.02999877929688,309.2200012207031,306.14486796292954,83.52506906632611,226.15134020310103,173.3314910172349,238.74878064816784,570.2522115419955,418.14294637599176,144.8466877533126,144.02999877929688,310.57000732421875,307.04335002552756,84.11214892620094,47923700,32504600,11518800,17712900,28247600,250132900,0.0,114440300,5106300,17370600
2024-11-18,227.7695770263672,174.8979034423828,242.2786865234375,553.4608154296875,414.0991516113281,140.12744140625,144.02999877929688,338.739990234375,311.6356201171875,83.66437530517578,229.4876892234719,175.03758170425652,245.14611792231315,558.9514978806496,416.72858966014985,141.52722527651324,144.02999877929688,348.54998779296875,311.8852001534359,84.43056568013174,224.92270099550518,172.50339937967658,239.955067395501,549.1581194372038,410.45376875637714,137.1279241566863,144.02999877929688,330.010009765625,308.181440946077,83.24645328247253,225.00261496304853,173.02221087683125,244.97802857289207,556.0962966980143,413.21269235073834,139.47755210471132,144.02999877929688,340.7300109863281,308.96012944051955,84.40071519160732,44686000,20206600,9052600,14346700,24742000,221866000,0.0,126547500,4585600,25278100
2024-11-19,228.02928161621094,177.71141052246094,240.36045837402344,560.1394653320312,416.1210632324219,146.98634338378906,143.58999633789062,346.0,311.3261413574219,86.17191314697266,229.90722171238716,178.4596901179334,242.39732523359064,560.4788552047905,416.270457948444,147.10633445236968,143.58999633789062,347.3800048828125,311.70550788475083,87.85356148606068,226.41106572007726,173.16187301779436,238.8377569147939,549.6671856118743,409.90596948487496,140.96732287230222,143.58999633789062,332.75,307.9917557500083,85.48532915089667,226.73070634208972,173.32150965187077,239.5298939417164,550.9250607524925,411.45973532284427,141.2972716123141,143.58999633789062,335.760009765625,309.4792430075016,85.80374700765555,36211800,23434900,6792700,9522400,18133500,227834900,0.0,88852500,4885500,36340900
2024-11-20,228.7484893798828,175.5763397216797,238.07640075683594,564.5619506835938,413.8302001953125,145.8665313720703,146.00999450683594,342.0299987792969,306.8736572265625,86.74905395507812,229.67746064503265,177.27243728365775,241.86339741541383,565.390500678348,415.62302783332285,147.53626090336707,146.00999450683594,346.6000061035156,311.76542005471345,86.76895175115769,225.64190448211673,173.38138904007343,235.96043034861142,553.2611210117975,408.93981090505724,142.70703603144835,146.00999450683594,334.29998779296875,305.70560920137314,85.48533513279688,227.80951934283004,176.93322081601997,241.65574876176424,561.9763116905509,415.2046922657536,147.38629113505743,146.00999450683594,345.0,311.3361192194558,86.17191917691709,35169600,18997100,9015300,9797300,19191700,309871700,0.0,66340700,6349900,18183200
2024-11-21,228.26902770996094,167.2454833984375,242.01170349121094,562.1360473632812,412.0437927246094,146.6464080810547,146.10000610351562,339.6400146484375,309.3794250488281,87.95306396484375,229.90722593821596,173.73057324168968,242.73351753898677,569.0343137249589,418.9399686403921,152.8654088901037,146.10000610351562,347.989990234375,310.3977311550945,88.20182814793057,225.46211628612434,163.32449039222482,239.3914650881921,548.1197947446825,409.4689690149979,140.67736706254192,146.10000610351562,335.2799987792969,306.134884386641,86.50028204661832,228.6286329426038,173.50108987072463,240.49888432456902,568.555146432614,418.6605301722443,149.32598496889756,146.10000610351562,343.80999755859375,306.78378642581544,87.01770820709956,42108300,59734400,8783500,11154700,20780200,400946600,0.0,58011700,5757100,18729200
2024-11-22,229.61753845214844,164.38206481933594,245.75917053222656,558.1928100585938,416.16552734375,141.92715454101562,146.14999389648438,352.55999755859375,309.3993835449219,89.99293518066406,230.46661102927646,166.0781775052239,246.35242440676475,562.8748674563213,416.56472079906104,147.13632286743956,146.14999389648438,361.5299987792969,311.06656107637025,90.46061306929495,227.80952873867182,163.52403689515066,240.30114737922807,553.6505301191291,410.2374116400306,141.07730047570033,146.14999389648438,337.70001220703125,307.3827574135372,88.49039735779644,227.80952873867182,165.4695761261647,240.87463668583447,562.5953125397953,410.5467888521348,145.90650981286518,146.14999389648438,341.0899963378906,307.45264713352447,88.96802793962898,38168300,38604600,7997300,9164000,24814600,236406200,0.0,89140700,5919200,23990600
2024-11-25,232.61424255371094,167.26544189453125,247.47962951660156,564.1526489257812,417.95196533203125,135.9981231689453,118.38999938964844,338.5899963378906,312.66387939453125,89.05758666992188,232.99383009111634,168.24320495243438,251.45449545087982,571.6200187084586,420.23736087052777,142.02715192160386,118.38999938964844,361.92999267578125,313.1330910674444,90.50041604298556,229.48769048234254,165.23012790175193,246.26344471048196,555.4474504719568,414.0198472532827,135.79815839357323,118.38999938964844,338.20001220703125,309.3394563489539,88.61975923349155,231.2058026888721,165.7090226252667,246.7874924353732,561.1477383303449,417.54278213072394,141.9671640146257,118.38999938964844,360.1400146484375,311.33609657985033,90.05264350422267,90152800,33135300,10295400,13599800,27691100,344941900,0.0,95890900,14189300,25078600
2024-11-26,234.8018341064453,168.73207092285156,247.16322326660156,572.5682983398438,427.133544921875,136.89797973632812,118.38999938964844,338.2300109863281,311.29620361328125,90.85862731933594,235.31128373473052,169.43047745533647,248.18165674665306,576.5216113243557,428.18146205416855,139.277601884859,118.38999938964844,346.9599914550781,313.9716943646321,91.42580935009808,233.07373841155265,167.19561004372002,245.55152082707352,564.2424619188627,418.01185069672323,135.64818075181995,118.38999938964844,335.6600036621094,311.01667518353287,89.3958927158756,233.07373841155265,167.24549839943876,247.67738869231746,565.0410943888924,418.75036014607525,137.6778530821544,118.38999938964844,341.0,313.6722104992995,89.4456485889012,45986200,20486700,6212100,10356600,23458900,190287700,0.0,62295900,7071500,16657000
2024-11-27,234.67198181152344,168.84181213378906,246.9852294921875,568.2357177734375,422.1435546875,135.31822204589844,118.47000122070312,332.8900146484375,314.1713562011719,91.42581176757812,235.43115689965902,169.09123867813173,248.36951866229163,574.0058940620332,426.37509083138485,137.19792446250455,118.47000122070312,342.54998779296875,315.8385337523803,91.79398549933384,233.55321672420507,167.6345961844918,245.97669341231065,563.1443212381122,421.17549451394376,131.77879829463743,118.47000122070312,326.5899963378906,308.97008640296644,90.85862972181857,234.21249554010248,168.61234397565445,246.55018270010947,573.9160806548232,424.2593075311874,134.98827330747284,118.47000122070312,341.79998779296875,310.24793494706813,91.54522131098877,33498400,19266500,5472300,7200200,18332400,226370900,0.0,57896400,5204300,14358900
2024-11-29,237.06935119628906,168.5624542236328,246.91603088378906,573.3470458984375,422.61260986328125,138.22776794433594,118.47000122070312,345.1600036621094,314.5506896972656,92.0427474975586,237.5488197625333,169.0413489221372,248.9430155640924,577.4800469055187,424.0297817162198,139.32759715528792,118.47000122070312,345.45001220703125,315.71873764170243,92.18205483238263,233.71304074851764,166.7765668794217,246.64905834273577,565.9396332575727,416.9639323784013,136.02812477876728,118.47000122070312,334.6499938964844,313.1730335247132,91.36610861769311,234.55211454995276,168.1134894922982,247.05445829628772,568.0360512532919,419.24935840992123,136.75800311530705,118.47000122070312,336.0799865722656,313.76203873898055,91.8039360081003,28481400,14257200,5494800,7130500,16271900,141863200,0.0,37167600,3853300,11041200
